City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Ukiah,US,2020-12-30 23:06:26,39.15,-123.21,55.4,35,20,3.36
306,Dakoro,NE,2020-12-30 23:06:27,14.51,6.76,69.69,19,72,8.97
307,Kruisfontein,ZA,2020-12-30 23:06:27,-34.0,24.73,62.01,88,0,1.01
308,Huarmey,PE,2020-12-30 23:06:27,-10.07,-78.15,71.44,77,51,8.08
309,La Ronge,CA,2020-12-30 23:06:27,55.1,-105.28,6.8,84,100,1.12
310,Araraquara,BR,2020-12-30 23:06:27,-21.79,-48.18,72.61,85,29,5.66
311,Vila Velha,BR,2020-12-30 23:05:23,-20.33,-40.29,78.8,74,0,16.11
312,Kurgunta,IN,2020-12-30 23:06:28,17.2,77.35,64.74,82,48,5.97
313,Aratos,GR,2020-12-30 23:06:28,41.08,25.55,54.0,93,21,1.99
314,Sao Jose Da Coroa Grande,BR,2020-12-30 23:04:20,-8.9,-35.15,78.17,82,17,10.0
315,Alice Springs,AU,2020-12-30 23:03:59,-23.7,133.88,82.99,22,0,6.93
316,Eureka,US,2020-12-30 23:06:29,40.8,-124.16,52.0,86,100,8.99
317,Nichinan,JP,2020-12-30 23:06:29,31.6,131.37,32.0,82,20,16.11
318,Dingle,PH,2020-12-30 23:06:29,11.0,122.67,77.34,88,99,7.38
319,Mae Sai,TH,2020-12-30 23:06:30,20.43,99.88,59.0,100,0,0.87
320,Sambava,MG,2020-12-30 23:06:30,-14.27,50.17,74.52,85,1,8.93
321,Cherskiy,RU,2020-12-30 23:06:30,68.75,161.3,-36.31,83,100,3.83
322,Tomakivka,UA,2020-12-30 23:06:30,47.82,34.74,35.6,81,71,13.42
323,Sangar,RU,2020-12-30 23:06:31,63.92,127.47,-20.92,82,85,3.69
324,Omsukchan,RU,2020-12-30 23:06:31,62.53,155.8,-30.12,80,100,11.45
325,Varna,BG,2020-12-30 23:06:31,43.22,27.92,53.6,81,20,4.7
326,Shimoda,JP,2020-12-30 23:06:31,34.67,138.95,36.0,54,0,23.06
327,Sindor,RU,2020-12-30 23:06:32,62.86,51.89,0.97,93,100,4.79
328,Tezu,IN,2020-12-30 23:06:32,27.92,96.17,56.3,34,20,3.36
329,Manzanillo,CU,2020-12-30 23:05:49,20.34,-77.12,75.54,70,21,15.57
330,Semnan,IR,2020-12-30 23:06:32,35.57,53.4,36.52,71,0,0.94
331,Suchiapa,MX,2020-12-30 23:06:33,16.62,-93.08,87.8,27,40,4.7
332,Togur,RU,2020-12-30 23:06:33,58.36,82.83,1.62,94,97,4.12
333,Acapulco,MX,2020-12-30 23:02:36,16.86,-99.89,82.4,61,40,9.17
334,Tetouan,MA,2020-12-30 23:01:44,35.57,-5.37,48.2,66,0,10.29
335,San Patricio,US,2020-12-30 23:06:34,28.02,-97.52,77.0,69,75,26.4
336,Banting,MY,2020-12-30 23:06:34,2.82,101.5,75.2,88,20,3.36
337,Ola,RU,2020-12-30 23:06:34,59.58,151.28,-9.36,81,100,18.07
338,Moville,US,2020-12-30 23:06:34,42.49,-96.07,24.8,79,90,10.29
339,Saint Anthony,US,2020-12-30 23:06:35,45.02,-93.22,24.8,67,90,12.75
340,Sant Feliu De Guixols,ES,2020-12-30 23:06:35,41.78,3.03,44.01,69,100,4.34
341,Casper,US,2020-12-30 23:04:14,42.87,-106.31,27.0,53,1,26.4
342,Havre-Saint-Pierre,CA,2020-12-30 23:06:35,50.23,-63.6,8.6,71,1,14.99
343,Akhmim,EG,2020-12-30 23:06:36,26.56,31.75,53.6,58,0,8.05
344,Quelimane,MZ,2020-12-30 23:06:36,-17.88,36.89,80.6,78,75,4.7
345,Talnakh,RU,2020-12-30 23:06:36,69.49,88.4,-5.8,48,0,6.71
346,Margate,GB,2020-12-30 23:06:36,51.38,1.39,36.0,84,95,1.01
347,Mathbaria,BD,2020-12-30 23:06:37,22.29,89.96,58.87,68,0,5.53
348,Le Port,RE,2020-12-30 23:06:37,-20.94,55.29,78.8,57,5,12.75
349,Chokurdakh,RU,2020-12-30 23:06:37,70.63,147.92,-30.39,86,69,4.7
350,Abengourou,CI,2020-12-30 23:06:37,6.73,-3.5,71.46,55,13,3.69
351,Swift Current,CA,2020-12-30 23:06:38,50.28,-107.8,23.0,67,1,13.87
352,Baranain,ES,2020-12-30 23:06:38,42.81,-1.68,37.99,100,40,2.24
353,Miramas,FR,2020-12-30 23:06:38,43.58,5.0,37.4,73,0,9.17
354,Callaguip,PH,2020-12-30 23:06:38,18.07,120.49,71.6,68,20,19.46
355,Clarence Town,AU,2020-12-30 23:06:38,-32.58,151.78,73.99,83,75,11.41
356,Ambilobe,MG,2020-12-30 23:06:39,-13.2,49.05,72.45,92,73,2.24
357,Karoi,ZW,2020-12-30 23:06:39,-16.81,29.69,65.39,87,95,4.61
358,Roma,US,2020-12-30 23:05:58,43.21,-75.46,37.4,55,90,11.41
359,Noumea,NC,2020-12-30 23:02:44,-22.28,166.46,84.2,74,75,6.93
360,Kurumkan,RU,2020-12-30 23:06:40,54.3,110.3,-14.78,76,3,3.15
361,Norman Wells,CA,2020-12-30 23:06:40,65.28,-126.83,-2.2,77,90,10.29
362,Floro,NO,2020-12-30 23:06:40,61.6,5.03,41.0,80,100,5.82
363,Cidreira,BR,2020-12-30 23:06:38,-30.18,-50.21,78.6,76,21,11.81
364,Port-Cartier,CA,2020-12-30 23:06:41,50.03,-66.87,14.0,61,91,4.7
365,Wattegama,LK,2020-12-30 23:06:41,6.8,81.48,72.61,95,75,3.47
366,Victor Harbor,AU,2020-12-30 23:06:41,-35.57,138.62,68.0,84,36,4.0
367,Kendari,ID,2020-12-30 23:06:43,-3.94,122.5,77.2,88,93,2.84
368,Lorengau,PG,2020-12-30 23:06:44,-2.02,147.27,84.85,64,100,4.5
369,Yakeshi,CN,2020-12-30 23:06:44,49.28,120.73,-22.49,83,93,4.16
370,Cabatuan,PH,2020-12-30 23:06:44,10.88,122.49,77.16,86,91,10.63
371,Kiama,AU,2020-12-30 23:02:42,-34.68,150.87,70.0,84,100,4.03
372,Sal Rei,CV,2020-12-30 23:06:45,16.18,-22.92,71.6,78,75,14.99
373,Yurty,RU,2020-12-30 23:06:45,56.05,97.63,-16.6,86,99,2.93
374,Sorland,NO,2020-12-30 23:06:45,67.67,12.69,24.8,85,0,5.82
375,Vostok,RU,2020-12-30 23:04:04,46.49,135.88,-17.1,85,100,4.14
376,Mumford,GH,2020-12-30 23:06:45,5.26,-0.76,80.26,87,95,8.72
377,Lebedinyy,RU,2020-12-30 23:06:46,58.52,125.52,-23.78,87,100,4.56
378,Launceston,AU,2020-12-30 23:06:46,-41.45,147.17,68.0,72,67,19.46
379,Balkhash,KZ,2020-12-30 23:06:46,46.84,74.98,1.15,90,0,5.12
380,Mountain Home,US,2020-12-30 23:04:08,43.13,-115.69,33.8,69,75,17.22
381,Aizkraukle,LV,2020-12-30 23:06:47,56.6,25.26,35.01,94,100,7.0
382,Grobina,LV,2020-12-30 23:06:47,56.54,21.17,28.4,92,100,4.7
383,Kieta,PG,2020-12-30 23:06:47,-6.22,155.63,83.26,70,100,3.44
384,Broome,US,2020-12-30 23:06:47,42.25,-75.83,36.0,85,90,13.87
385,Dongsheng,CN,2020-12-30 23:06:48,39.82,109.98,-0.53,60,0,10.22
386,Kuah,MY,2020-12-30 23:06:48,6.33,99.84,78.8,88,20,14.74
387,Jiuquan,CN,2020-12-30 23:06:48,39.74,98.52,9.61,78,97,1.28
388,Virginia Beach,US,2020-12-30 23:06:02,36.85,-75.98,51.8,62,75,3.36
389,Camara De Lobos,PT,2020-12-30 23:06:49,32.63,-16.97,57.2,87,75,4.7
390,Evensk,RU,2020-12-30 23:06:49,61.95,159.23,-7.37,82,41,14.65
391,Cabedelo,BR,2020-12-30 23:06:49,-6.98,-34.83,78.8,83,0,10.29
392,Dwarka,IN,2020-12-30 23:06:49,22.24,68.97,65.35,50,0,18.37
393,Camalu,MX,2020-12-30 23:06:50,30.85,-116.07,66.0,20,0,5.01
394,Mogadishu,SO,2020-12-30 23:06:50,2.04,45.34,78.6,83,39,20.22
395,Salekhard,RU,2020-12-30 23:06:50,66.53,66.6,-21.96,86,78,6.55
396,Husavik,IS,2020-12-30 23:06:51,66.04,-17.34,17.6,78,75,8.05
397,Ulladulla,AU,2020-12-30 23:03:57,-35.35,150.47,70.0,72,90,2.86
398,Oistins,BB,2020-12-30 23:04:52,13.07,-59.53,77.0,83,20,6.93
399,Belomorsk,RU,2020-12-30 23:06:52,64.52,34.77,27.36,98,100,8.55
400,Kouroussa,GN,2020-12-30 23:06:52,10.65,-9.88,73.74,28,0,2.86
401,Mecca,SA,2020-12-30 23:06:52,21.43,39.83,75.18,74,5,3.8
402,Caravelas,BR,2020-12-30 23:06:53,-17.71,-39.25,76.06,83,0,7.36
403,Ferrol,ES,2020-12-30 23:06:53,43.48,-8.24,51.01,93,40,10.29
404,Colares,PT,2020-12-30 23:06:54,38.8,-9.45,50.0,85,44,9.01
405,Oyama,JP,2020-12-30 23:06:55,36.3,139.8,37.99,46,20,4.7
406,Axim,GH,2020-12-30 23:06:55,4.87,-2.24,80.01,86,26,8.86
407,Caledon,ZA,2020-12-30 23:06:55,-34.23,19.43,59.0,89,1,2.68
408,Mpika,ZM,2020-12-30 23:06:55,-11.83,31.45,63.32,97,100,9.48
409,Touros,BR,2020-12-30 23:06:56,-5.2,-35.46,78.8,83,40,10.29
410,Olinda,BR,2020-12-30 23:06:56,-8.01,-34.86,77.0,78,75,10.29
411,Korla,CN,2020-12-30 23:06:56,41.76,86.15,14.34,84,0,3.51
412,Grajau,BR,2020-12-30 23:06:56,-5.82,-46.14,76.08,81,41,1.54
413,Toucheng,TW,2020-12-30 23:06:57,24.86,121.82,44.6,79,75,6.93
414,Geraldton,AU,2020-12-30 23:06:57,-28.77,114.6,71.6,78,90,1.28
415,Ostrovnoy,RU,2020-12-30 23:06:57,68.05,39.51,11.17,93,71,12.06
416,Guayaramerin,BO,2020-12-30 23:06:57,-10.84,-65.36,78.55,83,99,3.85
417,Teya,RU,2020-12-30 23:06:58,60.38,92.63,-13.76,84,100,3.13
418,Tura,IN,2020-12-30 23:06:58,25.52,90.22,56.44,59,0,3.89
419,Puerto Narino,CO,2020-12-30 23:06:58,-3.77,-70.38,87.8,66,75,2.39
420,Umm Lajj,SA,2020-12-30 23:06:58,25.02,37.27,72.84,69,0,8.48
421,Carmen,MX,2020-12-30 23:03:04,18.63,-91.83,84.2,62,5,11.41
422,Diego De Almagro,CL,2020-12-30 23:06:59,-26.37,-70.05,74.52,32,0,9.44
423,Nakamura,JP,2020-12-30 23:06:59,32.98,132.93,31.35,93,33,10.22
424,Panjab,AF,2020-12-30 23:06:59,34.39,67.02,5.16,39,22,4.27
425,Katherine,AU,2020-12-30 23:07:00,-14.47,132.27,77.0,88,75,4.7
426,Broken Hill,AU,2020-12-30 23:07:00,-31.95,141.43,71.6,40,40,18.34
427,Statesboro,US,2020-12-30 23:07:00,32.45,-81.78,66.2,77,90,7.52
428,Mbanza-Ngungu,CD,2020-12-30 23:07:00,-5.25,14.87,68.14,95,97,0.6
429,Ulaangom,MN,2020-12-30 23:07:00,49.98,92.07,-22.4,83,94,1.59
430,Fortuna,US,2020-12-30 23:07:01,40.6,-124.16,52.0,87,90,21.92
431,Shihezi,CN,2020-12-30 23:07:01,44.3,86.03,1.45,83,93,1.07
432,Redlands,US,2020-12-30 23:07:01,34.06,-117.18,68.0,12,1,3.67
433,Coahuayana,MX,2020-12-30 23:07:02,18.73,-103.68,73.4,53,20,5.84
434,Aberdeen,GB,2020-12-30 23:07:02,57.14,-2.1,30.0,100,75,3.36
435,Ierapetra,GR,2020-12-30 23:05:42,35.01,25.74,63.0,64,33,8.72
436,Ruteng,ID,2020-12-30 23:04:00,-8.61,120.47,66.15,100,98,1.52
437,Coquimbo,CL,2020-12-30 23:07:02,-29.95,-71.34,68.0,68,0,13.87
438,Sabha,LY,2020-12-30 23:07:03,27.04,14.43,57.22,32,0,7.61
439,Raton,US,2020-12-30 23:02:41,36.9,-104.44,35.6,31,1,6.93
440,Athabasca,CA,2020-12-30 23:07:03,54.72,-113.29,23.0,57,37,3.36
441,Celestun,MX,2020-12-30 23:07:03,20.87,-90.4,79.72,66,36,7.63
442,Nuevo Progreso,MX,2020-12-30 23:07:03,23.17,-97.95,75.99,58,18,5.01
443,Morden,CA,2020-12-30 23:07:05,49.19,-98.1,19.4,73,0,2.24
444,Boden,SE,2020-12-30 23:07:05,65.83,21.69,23.0,92,97,5.82
445,Novovarshavka,RU,2020-12-30 23:07:05,54.17,74.69,-25.65,85,76,8.86
446,Kabalo,CD,2020-12-30 23:07:06,-6.05,26.92,70.43,94,100,2.33
447,Oudtshoorn,ZA,2020-12-30 23:07:06,-33.59,22.2,62.6,82,0,3.36
448,Bismarck,US,2020-12-30 23:07:06,46.81,-100.78,21.2,79,1,8.05
449,Shirwal,IN,2020-12-30 23:07:06,18.13,73.98,62.69,52,25,3.71
450,Boysun,UZ,2020-12-30 23:07:07,38.21,67.2,27.66,75,0,3.74
451,San Felipe,VE,2020-12-30 23:07:07,10.34,-68.74,69.82,84,91,4.09
452,Tuckahoe,US,2020-12-30 23:07:07,37.59,-77.56,46.4,39,75,9.17
453,Tuatapere,NZ,2020-12-30 23:07:07,-46.13,167.68,60.19,76,96,1.9
454,Kamenka,RU,2020-12-30 23:07:08,51.32,42.77,23.0,94,100,10.25
455,Lerwick,GB,2020-12-30 23:07:08,60.15,-1.15,41.0,86,100,12.75
456,Lima,PE,2020-12-30 23:03:48,-12.04,-77.03,71.6,78,75,9.17
457,Japura,ID,2020-12-30 23:07:09,-0.32,102.35,73.13,98,100,1.48
458,Kurush,RU,2020-12-30 23:07:09,41.28,47.83,35.6,93,90,5.82
459,General Roca,AR,2020-12-30 23:07:09,-39.03,-67.58,75.2,25,0,17.22
460,Kutum,SD,2020-12-30 23:07:09,14.2,24.67,60.3,33,1,6.38
461,Waipawa,NZ,2020-12-30 23:07:10,-41.41,175.52,64.0,77,71,11.41
462,Itabera,BR,2020-12-30 23:07:10,-23.86,-49.14,72.0,86,48,4.36
463,Ponyri,RU,2020-12-30 23:07:10,52.32,36.3,33.98,97,100,13.91
464,Hofn,IS,2020-12-30 23:04:02,64.25,-15.21,26.91,84,0,12.8
465,Savalou,BJ,2020-12-30 23:07:11,7.93,1.98,81.79,48,85,6.51
466,Kununurra,AU,2020-12-30 23:07:11,-15.77,128.73,80.6,94,99,3.36
467,Villa Sandino,NI,2020-12-30 23:07:11,12.05,-84.99,86.0,58,40,4.7
468,Kerecsend,HU,2020-12-30 23:07:11,47.8,20.35,41.0,99,100,1.25
469,Praia Da Vitoria,PT,2020-12-30 23:07:11,38.73,-27.07,57.0,93,40,16.87
470,Emba,KZ,2020-12-30 23:07:12,48.83,58.14,4.95,93,12,5.23
471,Porbandar,IN,2020-12-30 23:04:22,21.64,69.61,60.53,45,0,14.97
472,Kizner,RU,2020-12-30 23:07:13,56.27,51.51,9.28,95,100,4.5
473,Hambantota,LK,2020-12-30 23:07:13,6.12,81.12,77.25,85,24,12.55
474,Provideniya,RU,2020-12-30 23:07:13,64.38,-173.3,26.6,79,90,11.18
475,Saint Marys,US,2020-12-30 23:04:11,30.73,-81.55,64.0,100,90,4.7
476,Sioux Lookout,CA,2020-12-30 23:07:13,50.1,-91.92,12.2,85,90,9.17
477,Gornopravdinsk,RU,2020-12-30 23:04:08,60.05,69.9,-22.41,87,9,4.88
478,Ovre Ardal,NO,2020-12-30 23:07:14,61.32,7.8,25.54,91,100,1.81
479,Bairiki,KI,2020-12-30 23:07:14,1.33,172.98,84.2,74,40,16.11
480,Tierra Colorada,MX,2020-12-30 23:07:14,17.17,-99.58,82.4,61,40,9.17
481,Fenoarivo,MG,2020-12-30 23:07:15,-18.93,47.44,62.6,88,40,5.82
482,Hobyo,SO,2020-12-30 23:07:15,5.35,48.53,75.9,75,24,21.07
483,Kawalu,ID,2020-12-30 23:07:15,-7.38,108.21,71.67,91,100,1.43
484,Magistralnyy,RU,2020-12-30 23:07:15,56.17,107.45,-31.94,82,8,1.41
485,Chumikan,RU,2020-12-30 23:07:15,54.72,135.31,-24.79,79,0,13.73
486,Galatas,GR,2020-12-30 23:07:16,37.5,23.45,61.0,65,0,8.99
487,Rawson,AR,2020-12-30 23:07:16,-43.3,-65.1,60.89,48,26,9.95
488,Effingham,US,2020-12-30 23:07:16,32.37,-81.33,68.0,68,90,5.82
489,Anloga,GH,2020-12-30 23:07:16,5.79,0.9,84.2,62,20,6.93
490,Nyurba,RU,2020-12-30 23:07:17,63.28,118.33,-16.78,87,100,6.71
491,Inhambane,MZ,2020-12-30 23:07:17,-23.86,35.38,81.01,85,40,9.19
492,Saint-Leu,RE,2020-12-30 23:07:17,-21.15,55.28,77.0,78,20,21.92
493,Bafia,CM,2020-12-30 23:07:17,4.75,11.23,70.7,87,25,1.92
494,Turukhansk,RU,2020-12-30 23:07:18,65.82,87.98,-14.84,77,70,7.92
495,Flin Flon,CA,2020-12-30 23:07:18,54.77,-101.86,5.0,84,75,2.24
496,Jasper,US,2020-12-30 23:07:18,37.2,-94.35,35.6,97,40,5.82
497,Kyabe,TD,2020-12-30 23:07:18,9.45,18.94,78.28,24,67,5.21
498,Seymchan,RU,2020-12-30 23:07:18,62.88,152.43,-33.97,79,95,5.55
499,Sultepec,MX,2020-12-30 23:07:19,18.87,-99.95,64.4,56,40,20.8
500,Aykhal,RU,2020-12-30 23:07:19,66.0,111.5,-13.0,75,0,6.71
501,Pokhara,NP,2020-12-30 23:07:19,28.23,83.98,52.27,32,0,4.88
502,Ziro,IN,2020-12-30 23:07:19,27.63,93.83,32.05,93,78,2.84
503,Qui Nhon,VN,2020-12-30 23:07:20,13.77,109.23,71.58,81,100,25.03
504,Gijon,ES,2020-12-30 23:04:35,43.54,-5.66,51.01,70,40,12.75
505,Mezen,RU,2020-12-30 23:07:20,65.85,44.24,7.25,94,98,8.08
506,Paris,FR,2020-12-30 23:05:22,48.85,2.35,39.99,93,75,13.87
507,Kozan,TR,2020-12-30 23:07:21,37.46,35.82,54.0,47,0,3.36
508,Berck,FR,2020-12-30 23:07:21,50.4,1.6,39.2,93,100,5.82
509,Waw,SS,2020-12-30 23:07:21,7.7,28.0,75.22,31,0,3.98
510,Pacifica,US,2020-12-30 23:07:22,37.61,-122.49,55.99,71,1,6.93
511,Warwick,US,2020-12-30 23:02:24,41.7,-71.42,39.2,74,75,5.82
512,Atar,MR,2020-12-30 23:07:22,20.52,-13.05,68.68,28,74,4.05
513,Porosozero,RU,2020-12-30 23:07:22,62.72,32.73,31.69,99,100,8.52
514,Zyryanka,RU,2020-12-30 23:07:23,65.75,150.85,-32.13,84,88,4.5
515,Kashi,CN,2020-12-30 23:07:23,39.45,75.98,17.6,78,90,6.71
516,Huanren,CN,2020-12-30 23:07:23,41.26,125.37,-0.08,79,63,1.34
517,Nemuro,JP,2020-12-30 23:02:55,43.32,145.57,18.09,90,81,19.75
518,Walvis Bay,NA,2020-12-30 23:07:24,-22.96,14.51,64.0,82,100,2.24
519,Grindavik,IS,2020-12-30 23:07:24,63.84,-22.43,28.4,92,0,5.82
520,Pimentel,PE,2020-12-30 23:07:24,-6.84,-79.93,75.2,64,0,19.46
521,Vagamo,NO,2020-12-30 23:07:25,61.88,9.1,25.45,92,97,0.49
522,Kamiiso,JP,2020-12-30 23:07:25,41.82,140.65,17.6,85,75,11.41
523,Pingliang,CN,2020-12-30 23:07:25,35.54,106.69,13.66,72,98,2.44
524,Palmer,US,2020-12-30 23:05:54,42.16,-72.33,35.6,51,75,10.29
525,Golynki,RU,2020-12-30 23:07:26,54.87,31.39,35.78,99,100,10.69
526,Namatanai,PG,2020-12-30 23:07:26,-3.67,152.43,77.02,92,100,8.55
527,Petropavlovsk-Kamchatskiy,RU,2020-12-30 23:07:26,53.05,158.65,14.0,85,90,6.71
528,Derzhavinsk,KZ,2020-12-30 23:07:26,51.1,66.32,-1.52,92,98,3.29
529,Letlhakane,BW,2020-12-30 23:07:26,-21.42,25.58,77.38,44,100,9.31
530,Arenzano,IT,2020-12-30 23:07:27,44.41,8.68,43.0,74,0,17.22
531,Jilib,SO,2020-12-30 23:07:27,0.49,42.79,76.23,90,15,6.8
532,Ulety,RU,2020-12-30 23:07:27,51.36,112.48,-14.19,84,29,4.07
533,Zaltan,LY,2020-12-30 23:07:27,32.95,11.87,54.45,56,0,9.33
534,Kitimat,CA,2020-12-30 23:07:28,54.05,-128.65,30.99,95,100,4.36
535,Kabinda,CD,2020-12-30 23:07:28,-6.13,24.48,68.22,93,100,1.86
536,Barcelona,ES,2020-12-30 23:04:22,41.39,2.16,48.99,61,20,5.82
537,Saint-Pierre,RE,2020-12-30 23:07:28,-21.34,55.48,77.0,78,20,21.92
538,Jeremie,HT,2020-12-30 23:07:28,18.65,-74.12,76.59,67,2,7.85
539,Morant Bay,JM,2020-12-30 23:07:29,17.88,-76.41,84.2,58,20,5.82
540,Usinsk,RU,2020-12-30 23:07:29,65.99,57.53,-25.4,83,0,6.08
541,Sembe,CG,2020-12-30 23:07:29,1.65,14.58,74.39,77,82,3.8
542,Puerto Escondido,MX,2020-12-30 23:07:29,15.85,-97.07,84.2,70,40,9.17
543,Astoria,US,2020-12-30 23:07:30,46.19,-123.83,53.6,81,90,17.22
544,North Bend,US,2020-12-30 23:07:30,43.41,-124.22,52.0,87,90,17.22
545,Kapuskasing,CA,2020-12-30 23:07:30,49.42,-82.43,23.0,92,100,2.24
546,Kyaukse,MM,2020-12-30 23:07:30,21.6,96.13,59.45,79,1,2.04
547,Ivdel,RU,2020-12-30 23:07:30,60.69,60.42,-21.5,86,96,2.26
548,San Carlos De Bariloche,AR,2020-12-30 23:07:31,-41.15,-71.31,53.6,54,40,28.86
549,Touba,CI,2020-12-30 23:07:31,8.28,-7.68,75.0,20,0,3.04
550,Stornoway,GB,2020-12-30 23:07:31,58.21,-6.39,37.0,93,16,8.05
